Species,Trap,Longitude,Latitude,Date_week,Date_month,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,Tmax_lag1,Tmax_lag2,Tmax_lag3,Tmax_lag4,Tmax_lag5,Tmax_lag6,Tmax_lag7,Tmin_lag1,Tmin_lag2,Tmin_lag3,Tmin_lag4,Tmin_lag5,Tmin_lag6,Tmin_lag7,Tavg_lag1,Tavg_lag2,Tavg_lag3,Tavg_lag4,Tavg_lag5,Tavg_lag6,Tavg_lag7,DewPoint_lag1,DewPoint_lag2,DewPoint_lag3,DewPoint_lag4,DewPoint_lag5,DewPoint_lag6,DewPoint_lag7,WetBulb_lag1,WetBulb_lag2,WetBulb_lag3,WetBulb_lag4,WetBulb_lag5,WetBulb_lag6,WetBulb_lag7,PrecipTotal_lag1,PrecipTotal_lag2,PrecipTotal_lag3,PrecipTotal_lag4,PrecipTotal_lag5,PrecipTotal_lag6,PrecipTotal_lag7
CULEX PIPIENS/RESTUANS,T159,-87.649642,41.732984,30,7,50,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T209,-87.546587,41.740641,30,7,7,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T220,-87.69181,41.963976,30,7,5,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T221,-87.538693,41.659112,30,7,65,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T223,-87.805059,41.973845,30,7,13,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T224,-87.671457,41.947227,30,7,10,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T225,-87.731435,41.743402,30,7,20,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T226,-87.654234,41.793818,30,7,1,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T227,-87.600963,41.728495,30,7,30,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T228,-87.725057,41.951866,30,7,24,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T230,-87.756155,41.904194,30,7,16,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T231,-87.666066,41.98728,30,7,3,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T232,-87.668055,41.912563,30,7,8,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T233,-87.807277,42.009876,30,7,13,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T235,-87.627096,41.776428,30,7,1,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T236,-87.770899,41.994679,30,7,13,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,30,7,53,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX PIPIENS/RESTUANS,T903,-87.930995,41.957799,30,7,6,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T002,-87.800991,41.95469,30,7,21,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T003,-87.757639,41.964242,30,7,16,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T008,-87.777921,42.008314,30,7,69,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T009,-87.862995,41.992478,30,7,67,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T011,-87.832763,41.944869,30,7,4,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T012,-87.747113,41.991429,30,7,55,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T017,-87.777189,41.960616,30,7,2,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T018,-87.66214,42.010412,30,7,1,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T027,-87.728492,41.984809,30,7,14,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T028,-87.689778,41.986921,30,7,3,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T030,-87.716788,41.89923,30,7,16,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T031,-87.763416,41.801498,30,7,5,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T033,-87.701431,41.906638,30,7,8,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T043,-87.694991,41.857402,30,7,2,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T046,-87.654491,41.891118,30,7,2,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T048,-87.654224,41.867108,30,7,42,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T049,-87.655232,41.896282,30,7,1,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T054,-87.632085,41.921965,30,7,4,1,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T061,-87.679447,41.801179,30,7,10,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T062,-87.71188,41.800737,30,7,7,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T065,-87.752411,41.778297,30,7,3,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T066,-87.703047,41.77166,30,7,7,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T069,-87.678649,41.768388,30,7,10,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T073,-87.60088,41.773215,30,7,2,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T074,-87.666343,41.822536,30,7,10,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T080,-87.612922,41.754676,30,7,1,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T082,-87.642984,41.803423,30,7,26,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T083,-87.590773,41.754292,30,7,6,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T089,-87.64997,41.723195,30,7,2,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T090,-87.666901,41.868077,30,7,4,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T094,-87.666014,41.720848,30,7,6,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T095,-87.703736,41.704336,30,7,1,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T099,-87.55551,41.733643,30,7,4,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T102,-87.605294,41.750498,30,7,6,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T114,-87.736812,41.798697,30,7,5,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T115,-87.599862,41.673408,30,7,77,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T128,-87.565666,41.704572,30,7,7,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T135,-87.724608,41.662014,30,7,17,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T138,-87.585413,41.726465,30,7,4,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
CULEX RESTUANS,T147,-87.700117,41.932094,30,7,1,0,81.0,57.5,69.25,53.0,60.5,0.0,72.5,79.0,88.5,88.5,88.5,96.5,95.5,61.0,64.0,71.5,70.0,71.5,73.0,78.0,66.75,71.5,80.0,79.25,80.0,84.75,86.75,49.5,59.0,65.0,64.0,63.5,69.5,71.5,57.5,64.0,70.5,69.0,69.0,75.0,76.0,0.0,0.015,0.0,0.005,0.034999999999999996,0.29,0.0
