saleprice,street,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_FeedArt,condition_1_Pos,condition_1_Rail,overall_qual,mas_vnr_type_BrkFace,mas_vnr_type_Stone,exter_qual,foundation,bsmt_qual,bsmt_exposure,heating_qc,central_air,electrical,functional,fireplace_qu,garage_finish,paved_drive,sale_type_COD,sale_type_New,sale_type_Others,lot_frontage_imputed,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,gr_liv_area,full_bath,garage_area,wood_deck_sf,open_porch_sf
170000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,0,3,2,2,1,1,1,3,1,1,0,0,0,128.0,1971,1971,176.0,492.0,1625.0,1220,2,944.0,0,0
208000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,3,1,3,1,1,1,3,3,1,0,0,0,76.73890119058026,1986,1986,242.0,454.0,572.0,1982,2,501.0,400,112
140000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,1,4,3,4,1,1,1,0,3,1,0,0,0,58.05064934075942,2003,2003,170.0,685.0,848.0,848,1,420.0,140,0
230000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,1,5,4,4,1,1,1,4,3,1,0,1,0,44.0,2007,2008,174.0,1476.0,1596.0,1648,2,482.0,162,53
188500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,2,1,4,4,3,1,1,1,3,2,1,0,0,0,65.0,1989,1989,0.0,319.0,1337.0,1337,2,462.0,0,73
194000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,2,2,1,1,1,4,1,1,0,0,0,80.0,1940,1950,0.0,602.0,901.0,1717,1,410.0,0,0
133000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,3,1,1,1,0,2,1,0,0,0,75.0,1956,1958,0.0,774.0,1104.0,1104,1,384.0,0,0
140000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,4,3,2,1,1,1,0,1,1,0,0,0,84.52432888920673,1978,1978,76.0,625.0,907.0,907,1,343.0,72,0
207500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,4,2,4,1,1,1,0,2,1,0,0,0,68.0,2000,2000,120.0,527.0,782.0,1652,2,532.0,0,70
256900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,1,3,1,3,1,1,1,3,2,1,0,0,0,80.0,1967,1997,256.0,0.0,932.0,2640,2,515.0,0,120
109000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,3,1,0,1,0,1,1,0,0,0,60.0,1940,1950,0.0,0.0,735.0,1034,1,240.0,0,39
113722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,2,1,1,1,0,1,1,0,0,0,64.0,1979,1979,0.0,0.0,0.0,1513,2,400.0,0,0
237000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,1,5,4,4,1,1,1,4,3,1,0,0,0,78.0,2005,2006,76.0,24.0,1498.0,1498,2,844.0,144,98
142100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,3,1,1,1,0,2,1,0,0,0,60.0,1963,1963,0.0,288.0,1053.0,1053,1,692.0,240,0
149900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,3,1,3,1,1,1,0,2,1,0,0,0,78.34355353216603,1954,1954,28.0,468.0,1178.0,1293,2,452.0,280,0
404000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,3,1,5,3,4,1,1,1,4,2,1,0,0,0,95.0,2008,2008,450.0,1232.0,2020.0,2020,2,896.0,192,98
277500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,4,2,1,1,1,4,2,1,0,0,0,94.55795520253497,1962,1998,0.0,636.0,1438.0,2448,3,441.0,520,102
178000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,2,0,4,1,2,1,1,1,3,3,1,0,0,0,77.0,1985,1985,336.0,0.0,741.0,1732,2,476.0,192,46
254000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,2,1,4,1,4,1,1,1,4,3,1,0,0,0,48.0,2006,2006,176.0,863.0,1324.0,1324,2,550.0,192,38
12789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,2,0,1,1,4,1,0,0,0,0,68.0,1923,1970,0.0,0.0,678.0,832,1,780.0,0,0
176000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,1,4,1,3,1,1,1,3,3,1,0,0,0,63.0,1995,1996,38.0,0.0,1237.0,1253,2,402.0,220,21
342643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,5,3,4,1,1,1,0,2,1,0,1,0,111.0,2006,2006,370.0,0.0,1249.0,2596,3,840.0,240,154
125500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,2,1,1,1,0,1,1,0,0,0,63.49707280602233,1967,1967,75.0,599.0,876.0,902,1,288.0,0,0
150000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,1,0,4,1,4,1,1,1,3,1,1,0,0,0,75.0,1989,1989,128.0,0.0,1495.0,1495,2,438.0,252,0
261329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,3,1,4,2,4,1,1,1,4,3,1,0,1,0,84.0,2007,2007,0.0,0.0,1574.0,1584,2,594.0,0,256
141000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,1,1,4,1,4,1,1,1,0,0,1,0,0,0,63.0,2004,2005,120.0,680.0,1080.0,1080,1,0.0,0,0
153000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,3,1,1,0,2,3,1,0,0,0,75.0,1953,1953,0.0,595.0,1105.0,1647,1,280.0,225,0
172500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,5,3,4,1,1,1,4,3,1,0,1,0,53.0,2006,2007,72.0,0.0,1258.0,1258,2,648.0,144,16
153575,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,3,1,4,1,0,1,0,1,1,0,0,0,60.0,1915,2003,0.0,0.0,698.0,1396,1,384.0,0,0
124900,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,1,4,1,1,1,0,1,0,0,0,0,60.0,1930,2007,0.0,737.0,837.0,1001,1,216.0,154,0
415298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,3,1,5,4,4,1,1,1,5,3,1,0,1,0,107.0,2006,2007,315.0,0.0,2121.0,2121,2,732.0,124,98
119000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,1,4,1,1,1,0,1,1,0,0,1,60.0,1920,1950,0.0,0.0,972.0,1480,1,207.0,0,0
227000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,2,1,4,3,4,1,1,1,4,2,1,0,0,0,85.0,2006,2006,410.0,0.0,1588.0,1588,2,825.0,144,45
145500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,3,1,4,1,1,1,0,2,1,0,0,0,72.0,1959,2006,54.0,806.0,1053.0,1053,1,312.0,0,0
61500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,2,1,1,1,0,1,0,0,0,0,52.0,1921,1950,0.0,416.0,492.0,492,1,200.0,0,0
192100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,3,2,3,1,1,1,3,3,1,0,0,0,90.0,1969,1969,434.0,0.0,1851.0,1851,2,506.0,0,146
116000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,3,1,4,1,0,1,0,1,1,0,0,0,60.0,1915,1965,0.0,276.0,698.0,1403,1,308.0,0,0
145000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,3,3,4,1,1,1,0,2,1,0,0,0,65.0,1958,1958,63.0,507.0,588.0,1138,1,264.0,224,0
445000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,2,1,5,1,4,1,1,1,4,3,1,0,0,0,110.0,2003,2003,724.0,1972.0,2452.0,2452,2,886.0,0,116
150500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,2,2,1,1,1,0,1,1,0,0,0,61.0,1977,2008,0.0,532.0,1040.0,1040,2,484.0,0,0
175900,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,1,3,1,1,1,3,3,1,0,0,0,75.0,1993,1994,0.0,0.0,763.0,1655,2,440.0,157,84
167900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,3,1,4,1,1,1,3,2,1,0,0,0,78.0,1974,1974,196.0,888.0,1116.0,1116,2,528.0,0,0
219210,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,1,4,3,4,1,1,1,4,3,1,0,1,0,58.0,2006,2006,0.0,0.0,879.0,1863,2,660.0,100,17
189000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,1,4,1,4,1,1,1,3,2,1,0,0,0,70.0,1992,1992,0.0,0.0,1055.0,1845,2,462.0,635,104
136500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,2,1,1,1,4,2,1,0,0,0,74.0,1957,1957,143.0,621.0,1176.0,1176,1,292.0,0,88
137900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,0,3,2,4,1,1,1,0,1,1,0,0,0,65.0,1966,2008,47.0,240.0,864.0,892,1,416.0,0,0
85000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,0,1,0,0,1,1,0,0,0,60.0,1910,2006,0.0,247.0,1022.0,1022,1,280.0,0,30
137900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,2,0,0,0,0,1,1,0,0,0,89.0,1951,1951,44.0,756.0,2136.0,2136,2,528.0,0,30
195500,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,4,4,1,1,1,0,3,1,0,0,0,59.0,1998,1998,0.0,851.0,926.0,1604,2,472.0,100,82
128000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,1,2,0,0,1,0,1,1,0,0,0,66.0,1915,1950,0.0,0.0,806.0,1647,1,216.0,0,66
135000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,3,1,4,1,1,1,3,1,1,0,0,0,75.0,1961,2007,0.0,764.0,864.0,864,1,420.0,132,0
143195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,3,2,1,1,1,2,1,1,0,0,0,68.74615905185681,1975,1975,176.0,294.0,1076.0,1076,1,576.0,0,0
79500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,3,1,2,1,0,1,0,1,0,0,0,0,50.0,1930,1960,0.0,0.0,742.0,935,1,308.0,0,0
192500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,2,1,4,3,4,1,1,1,0,2,1,0,0,0,67.0,2003,2004,95.0,0.0,835.0,1663,2,478.0,168,68
129500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,0,1,0,1,1,0,0,0,50.0,1950,1970,0.0,384.0,768.0,1328,1,308.0,0,12
168000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,1,3,1,1,1,3,3,1,0,0,0,69.85710132185609,1995,1996,0.0,0.0,806.0,1572,2,373.0,0,40
105000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,4,1,1,1,4,1,1,0,0,0,50.0,1939,1950,0.0,264.0,739.0,1342,2,240.0,0,0
143250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,2,1,1,1,0,1,1,0,0,0,77.2317216295483,1971,1971,0.0,282.0,981.0,981,1,576.0,0,312
144000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,4,1,4,1,1,1,0,1,1,0,0,0,75.0,1995,2006,0.0,0.0,1099.0,1099,1,352.0,278,0
205000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,1,4,1,4,1,1,1,2,2,1,0,0,0,67.72868239951897,1994,2002,0.0,695.0,948.0,2110,2,463.0,0,130
143000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,4,3,2,1,1,1,1,1,1,0,0,0,82.0,1974,1974,0.0,924.0,970.0,1026,1,528.0,193,0
290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,2,1,5,3,4,1,1,1,3,3,1,0,0,0,42.0,2001,2001,0.0,964.0,1419.0,1419,1,588.0,155,58
611657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,3,1,5,4,4,1,1,1,4,3,1,0,1,0,100.0,2009,2010,760.0,2188.0,2330.0,2364,2,820.0,0,67
152000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,4,1,3,1,1,1,0,1,1,0,0,0,82.0,1996,1996,0.0,732.0,1040.0,1040,1,576.0,168,0
191500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,2,1,4,1,4,1,1,1,0,2,1,0,0,0,43.0,1992,1992,0.0,263.0,1280.0,1280,2,506.0,0,82
317000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,2,1,5,3,4,1,1,1,4,2,1,0,0,0,76.0,2004,2005,344.0,0.0,1143.0,2473,2,852.0,192,151
165250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,3,1,4,1,0,1,4,1,1,0,0,0,70.0,1940,1998,0.0,258.0,680.0,1302,1,224.0,0,0
123000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,1,1,0,1,1,1,0,0,75.0,1966,1966,0.0,609.0,1092.0,1092,1,264.0,259,0
185000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,1,0,3,4,2,1,0,1,3,1,1,0,0,0,88.0,1956,1956,0.0,776.0,988.0,1188,1,621.0,102,89
120000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,3,1,3,1,1,1,0,1,1,0,0,0,74.0,1962,1962,0.0,809.0,1045.0,1045,1,528.0,0,0
158500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,3,1,1,1,2,2,1,0,0,0,88.0,1966,1966,0.0,792.0,1093.0,1093,2,484.0,224,0
173000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,1,4,1,4,1,1,1,0,2,1,0,0,0,65.0,2004,2004,0.0,0.0,798.0,1640,2,520.0,138,45
101800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,1,1,1,0,1,1,0,0,0,70.0,1962,1962,0.0,0.0,0.0,1224,2,462.0,0,0
155000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,2,1,4,1,4,1,1,1,0,2,1,0,0,0,60.0,1936,2007,0.0,350.0,560.0,1135,1,576.0,256,0
125000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,4,1,1,1,0,1,0,0,0,0,60.0,1925,1950,0.0,0.0,1054.0,1078,1,264.0,0,0
104500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,3,1,1,1,0,1,1,0,0,0,52.0,1956,1956,1.0,0.0,0.0,968,1,331.0,0,0
350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,2,1,5,1,4,1,1,1,4,3,1,0,0,0,74.0,2004,2005,216.0,1170.0,1462.0,2224,2,738.0,184,0
93500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,1,0,1,1,0,0,0,60.0,1950,1950,0.0,0.0,0.0,1040,2,400.0,0,0
193000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,4,1,4,1,1,1,0,2,1,0,0,0,68.0,1999,1999,158.0,633.0,873.0,1790,2,588.0,0,88
191000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,1,1,1,1,0,4,3,1,0,0,0,79.0,1922,1994,0.0,0.0,588.0,2555,2,672.0,431,0
110000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,4,1,0,1,0,1,0,0,0,0,70.0,1930,2005,0.0,0.0,813.0,813,1,270.0,0,113
261500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,1,4,3,4,1,1,1,3,2,1,0,0,0,74.71694244840961,2001,2001,108.0,990.0,1299.0,1872,2,531.0,160,122
128900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,3,1,1,1,0,1,1,0,0,0,80.0,1956,1956,0.0,504.0,1050.0,1050,1,338.0,0,0
584500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,1,5,4,4,1,1,1,3,2,1,0,0,0,114.0,1993,1994,738.0,292.0,1733.0,3500,3,959.0,870,86
111000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,3,1,4,1,1,1,0,1,1,0,0,0,75.0,1954,1954,132.0,492.0,864.0,948,1,248.0,0,0
90000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,2,1,2,1,1,1,0,1,1,0,0,1,60.0,1926,1950,0.0,0.0,750.0,1316,1,576.0,0,0
129000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,4,1,2,1,1,0,1,1,1,0,0,0,94.94944530909052,1965,1979,113.0,187.0,1021.0,2380,2,596.0,0,265
224000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,2,0,3,1,4,1,1,1,4,1,1,0,0,0,79.35852927501763,1954,2006,72.0,728.0,1296.0,1640,1,924.0,108,0
165000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,1,4,1,4,1,1,1,0,2,1,0,0,0,30.0,2005,2005,0.0,390.0,600.0,1200,2,480.0,0,166
122000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,4,1,1,1,0,1,1,0,0,0,52.0,1920,1993,0.0,0.0,662.0,1324,1,180.0,0,0
267300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,2,1,4,3,4,1,1,1,4,2,1,0,1,0,68.0,2006,2007,0.0,583.0,1546.0,1564,2,502.0,132,0
485000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,3,1,5,1,4,1,1,1,4,3,1,0,1,0,104.0,2008,2009,860.0,0.0,1926.0,3140,3,820.0,144,78
220000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,3,1,2,1,1,1,4,1,1,0,0,0,90.0,1962,1962,0.0,0.0,1595.0,2486,2,576.0,0,0
215700,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,1,4,1,4,1,1,1,0,2,1,0,0,0,77.52895995664,1997,1997,128.0,688.0,864.0,1771,2,600.0,0,96
280000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,2,1,5,2,4,1,1,1,4,3,1,0,0,0,107.0,2004,2005,42.0,1039.0,1836.0,1836,2,862.0,125,185
284000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,2,1,4,2,4,1,1,1,3,3,1,0,0,0,92.0,2003,2004,504.0,1149.0,1603.0,1575,2,732.0,216,28
84500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,3,3,1,1,1,0,0,1,0,0,0,21.0,1970,1970,0.0,131.0,630.0,630,1,0.0,0,0
192000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,3,4,2,1,1,0,3,2,1,0,0,0,80.0,1963,1984,218.0,717.0,1395.0,1395,1,440.0,657,0
105000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,1,2,0,1,1,1,1,0,0,0,0,66.0,1930,1950,0.0,0.0,502.0,1004,1,200.0,280,0
